"","Country","iso3","voice2016","absViolence2016","govEffect2016","regQual2016","ruloLaw2016","contCorrup2016"
"216","St. Vincent and the Grenadines","VCT","0.95530438423156738","1.0189324617385864","0.21721798181533813","0.2793266773223877","0.40421649813652039","0.67590439319610596"
"217","Venezuela, RB","VEN","-1.1365981101989746","-1.0246036052703857","-1.2857309579849243","-1.9967542886734009","-2.2410798072814941","-1.3538277149200439"
"219","Vietnam","VNM","-1.3749823570251465","0.23359192907810211","1.9704807549715042E-2","-0.45379292964935303","7.5360693037509918E-2","-0.45247077941894531"
"220","Vanuatu","VUT","0.66411083936691284","0.51311391592025757","-0.87991607189178467","-0.29311633110046387","0.33826303482055664","-9.5952324569225311E-2"
"221","West Bank and Gaza","WBG","-1.0948754549026489","-1.976399302482605","-0.63543367385864258","6.4644619822502136E-2","-0.34353452920913696","-0.14947183430194855"
"222","Jersey, Channel Islands","JEY","1.2793039083480835","1.3186690807342529","1.2689166069030762","0.69870370626449585","1.7236003875732422","1.1407039165496826"
"223","Yemen, Rep.","YEM","-1.6919736862182617","-2.7948765754699707","-1.8250585794448853","-1.4799308776855469","-1.6449893712997437","-1.6637320518493652"
"224","Serbia","SRB","0.19904795289039612","0.14015360176563263","7.9659454524517059E-2","5.6299559772014618E-2","-0.15925031900405884","-0.32247868180274963"
"225","South Africa","ZAF","0.64768421649932861","-0.14150397479534149","0.30643972754478455","0.21184352040290833","0.11623124033212662","0.11839146912097931"
"226","Congo, Dem. Rep.","ZAR","-1.3905141353607178","-2.234621524810791","-1.5109319686889648","-1.3239778280258179","-1.618507981300354","-1.3373233079910278"
"227","Zambia","ZMB","-0.30610966682434082","0.14280804991722107","-0.66005873680114746","-0.48359307646751404","-0.30044004321098328","-0.40186595916748047"
"228","Zimbabwe","ZWE","-1.1809866428375244","-0.61993789672851562","-1.1583504676818848","-1.7201101779937744","-1.3682301044464111","-1.2593874931335449"
